timestamp,soil_texture,scenario,r,rOld,kp,ki,irrigation_strategy,irrigation_frequency,delta,deltaOld,et0,opt_avg,obs_avg,daily_pluv
1626418800,cloamy,2021,-0.7845880206714374,-0.6893395694603732,12,3,ET0,1,4.21,6.59,4.2070949143533625,4.71830645976308,4.035100959643223,10.8
1626505200,cloamy,2021,-0.9884826136453682,-0.7845880206714374,12,3,ET0,1,1.72,4.21,1.7206288405645938,4.71830645976308,3.874453003978212,0.8
1626591600,cloamy,2021,-1.046484086436365,-0.9884826136453682,12,3,ET0,1,2.34,1.72,2.3398193330169916,4.71830645976308,3.7718001280860523,0.0
1626678000,cloamy,2021,-1.010814844210741,-1.046484086436365,12,3,ET0,1,5.54,2.34,5.542148180411579,4.71830645976308,3.7628351119236325,0.0
1626764400,cloamy,2021,-0.9775977652793707,-1.010814844210741,12,3,ET0,1,6.34,5.54,6.336708517861463,4.71830645976308,3.7989709903270685,0.0
1626850800,cloamy,2021,-0.9122204864884743,-0.9775977652793707,12,3,ET0,1,7.72,6.34,7.723088615724408,4.71830645976308,3.86886802505046,0.0
1626937200,cloamy,2021,-0.8828515654222636,-0.9122204864884743,12,3,ET0,1,6.38,7.72,6.384988487195638,4.71830645976308,3.9164761944156683,0.0
1627023600,cloamy,2021,-0.8275433936385411,-0.8828515654222636,12,3,ET0,1,6.72,6.38,6.724001721462045,4.71830645976308,3.9682860354426595,0.0
1627110000,cloamy,2021,-0.7821339817785442,-0.8275433936385411,12,3,ET0,1,6.64,6.72,6.639604206034317,4.71830645976308,4.014610614430862,0.0
1627196400,cloamy,2021,-0.755673858119888,-0.7821339817785442,12,3,ET0,1,6.07,6.64,6.068344799075018,4.71830645976308,4.042369215621674,0.0
1627282800,cloamy,2021,-0.7745125603629064,-0.755673858119888,12,3,ET0,1,3.74,6.07,3.7441148307248353,4.71830645976308,4.025667674418517,0.0
1627369200,cloamy,2021,-0.7223245521050511,-0.7745125603629064,12,3,ET0,1,5.26,3.74,5.25782491390273,4.71830645976308,4.051861292943252,1.0
1627455600,cloamy,2021,-0.7171448029180773,-0.7223245521050511,12,3,ET0,1,4.07,5.26,4.067188753317478,4.71830645976308,4.061295045096054,0.0
